# Binning scheme file
# X_pix  Y_pix  binid
-15.0000  12.0000     287
-15.0000  13.0000     314
-15.0000  14.0000     314
-15.0000  15.0000     314
-15.0000  16.0000     314
-15.0000  17.0000     314
-14.0000 -16.0000     682
-14.0000 -15.0000     670
-14.0000 -14.0000     674
-14.0000 -13.0000     674
-14.0000 -12.0000     654
-14.0000 -11.0000     595
-14.0000 -10.0000     312
-14.0000  -9.0000     270
-14.0000  -8.0000     251
-14.0000  -7.0000     219
-14.0000  -6.0000     210
-14.0000  -5.0000     196
-14.0000  -4.0000     190
-14.0000  -3.0000     189
-14.0000  -2.0000     191
-14.0000  -1.0000     195
-14.0000   0.0000     204
-14.0000   1.0000     193
-14.0000   2.0000     205
-14.0000   3.0000     227
-14.0000   4.0000     241
-14.0000   5.0000     242
-14.0000   6.0000     242
-14.0000   7.0000     273
-14.0000   8.0000     273
-14.0000   9.0000     273
-14.0000  10.0000     287
-14.0000  11.0000     287
-14.0000  12.0000     287
-14.0000  13.0000     314
-14.0000  14.0000     314
-14.0000  15.0000     314
-14.0000  16.0000     314
-14.0000  17.0000     314
-13.0000 -17.0000     682
-13.0000 -16.0000     682
-13.0000 -15.0000     670
-13.0000 -14.0000     670
-13.0000 -13.0000     650
-13.0000 -12.0000     594
-13.0000 -11.0000     574
-13.0000 -10.0000     307
-13.0000  -9.0000     253
-13.0000  -8.0000     217
-13.0000  -7.0000     192
-13.0000  -6.0000     182
-13.0000  -5.0000     166
-13.0000  -4.0000     164
-13.0000  -3.0000     161
-13.0000  -2.0000     162
-13.0000  -1.0000     165
-13.0000   0.0000     168
-13.0000   1.0000     193
-13.0000   2.0000     205
-13.0000   3.0000     203
-13.0000   4.0000     214
-13.0000   5.0000     242
-13.0000   6.0000     246
-13.0000   7.0000     246
-13.0000   8.0000     259
-13.0000   9.0000     259
-13.0000  10.0000     281
-13.0000  11.0000     287
-13.0000  12.0000     287
-13.0000  13.0000     314
-13.0000  14.0000     314
-13.0000  15.0000     314
-13.0000  16.0000     334
-13.0000  17.0000     334
-13.0000  18.0000     334
-12.0000 -18.0000     710
-12.0000 -17.0000     682
-12.0000 -16.0000     682
-12.0000 -15.0000     670
-12.0000 -14.0000     650
-12.0000 -13.0000     650
-12.0000 -12.0000     594
-12.0000 -11.0000     547
-12.0000 -10.0000     268
-12.0000  -9.0000     218
-12.0000  -8.0000     187
-12.0000  -7.0000     170
-12.0000  -6.0000     144
-12.0000  -5.0000     137
-12.0000  -4.0000     130
-12.0000  -3.0000     124
-12.0000  -2.0000     125
-12.0000  -1.0000     131
-12.0000   0.0000     142
-12.0000   1.0000     160
-12.0000   2.0000     171
-12.0000   3.0000     203
-12.0000   4.0000     214
-12.0000   5.0000     222
-12.0000   6.0000     246
-12.0000   7.0000     246
-12.0000   8.0000     259
-12.0000   9.0000     259
-12.0000  10.0000     281
-12.0000  11.0000     281
-12.0000  12.0000     281
-12.0000  13.0000     300
-12.0000  14.0000     300
-12.0000  15.0000     334
-12.0000  16.0000     334
-12.0000  17.0000     334
-12.0000  18.0000     334
-12.0000  19.0000     334
-11.0000 -19.0000     710
-11.0000 -18.0000     710
-11.0000 -17.0000     672
-11.0000 -16.0000     672
-11.0000 -15.0000     653
-11.0000 -14.0000     653
-11.0000 -13.0000     602
-11.0000 -12.0000     565
-11.0000 -11.0000     524
-11.0000 -10.0000     238
-11.0000  -9.0000     188
-11.0000  -8.0000     167
-11.0000  -7.0000     139
-11.0000  -6.0000     126
-11.0000  -5.0000     117
-11.0000  -4.0000     111
-11.0000  -3.0000     109
-11.0000  -2.0000     110
-11.0000  -1.0000     113
-11.0000   0.0000     119
-11.0000   1.0000     127
-11.0000   2.0000     156
-11.0000   3.0000     169
-11.0000   4.0000     194
-11.0000   5.0000     222
-11.0000   6.0000     228
-11.0000   7.0000     228
-11.0000   8.0000     247
-11.0000   9.0000     281
-11.0000  10.0000     281
-11.0000  11.0000     281
-11.0000  12.0000     300
-11.0000  13.0000     300
-11.0000  14.0000     300
-11.0000  15.0000     334
-11.0000  16.0000     334
-11.0000  17.0000     334
-11.0000  18.0000     334
-11.0000  19.0000     334
-10.0000 -19.0000     710
-10.0000 -18.0000     710
-10.0000 -17.0000     672
-10.0000 -16.0000     672
-10.0000 -15.0000     653
-10.0000 -14.0000     653
-10.0000 -13.0000     602
-10.0000 -12.0000     565
-10.0000 -11.0000     508
-10.0000 -10.0000     197
-10.0000  -9.0000     173
-10.0000  -8.0000     140
-10.0000  -7.0000     121
-10.0000  -6.0000     108
-10.0000  -5.0000      98
-10.0000  -4.0000      94
-10.0000  -3.0000      88
-10.0000  -2.0000      89
-10.0000  -1.0000      96
-10.0000   0.0000     103
-10.0000   1.0000     115
-10.0000   2.0000     122
-10.0000   3.0000     158
-10.0000   4.0000     194
-10.0000   5.0000     206
-10.0000   6.0000     228
-10.0000   7.0000     247
-10.0000   8.0000     247
-10.0000   9.0000     277
-10.0000  10.0000     277
-10.0000  11.0000     300
-10.0000  12.0000     300
-10.0000  13.0000     300
-10.0000  14.0000     300
-10.0000  15.0000     334
-10.0000  16.0000     334
-10.0000  17.0000     334
-10.0000  18.0000     334
-10.0000  19.0000     334
 -9.0000 -19.0000     710
 -9.0000 -18.0000     710
 -9.0000 -17.0000     672
 -9.0000 -16.0000     672
 -9.0000 -15.0000     641
 -9.0000 -14.0000     641
 -9.0000 -13.0000     589
 -9.0000 -12.0000     549
 -9.0000 -11.0000     500
 -9.0000 -10.0000     183
 -9.0000  -9.0000     145
 -9.0000  -8.0000     128
 -9.0000  -7.0000     107
 -9.0000  -6.0000      92
 -9.0000  -5.0000      84
 -9.0000  -4.0000      78
 -9.0000  -3.0000      73
 -9.0000  -2.0000      69
 -9.0000  -1.0000      75
 -9.0000   0.0000      79
 -9.0000   1.0000     100
 -9.0000   2.0000     116
 -9.0000   3.0000     129
 -9.0000   4.0000     163
 -9.0000   5.0000     206
 -9.0000   6.0000     223
 -9.0000   7.0000     243
 -9.0000   8.0000     260
 -9.0000   9.0000     277
 -9.0000  10.0000     277
 -9.0000  11.0000     277
 -9.0000  12.0000     300
 -9.0000  13.0000     300
 -9.0000  14.0000     315
 -9.0000  15.0000     315
 -9.0000  16.0000     334
 -9.0000  17.0000     334
 -9.0000  18.0000     334
 -9.0000  19.0000     346
 -8.0000 -21.0000     683
 -8.0000 -20.0000     710
 -8.0000 -19.0000     675
 -8.0000 -18.0000     675
 -8.0000 -17.0000     675
 -8.0000 -16.0000     675
 -8.0000 -15.0000     641
 -8.0000 -14.0000     641
 -8.0000 -13.0000     589
 -8.0000 -12.0000     539
 -8.0000 -11.0000     496
 -8.0000 -10.0000     177
 -8.0000  -9.0000     138
 -8.0000  -8.0000     112
 -8.0000  -7.0000      93
 -8.0000  -6.0000      82
 -8.0000  -5.0000      70
 -8.0000  -4.0000      66
 -8.0000  -3.0000      61
 -8.0000  -2.0000      60
 -8.0000  -1.0000      62
 -8.0000   0.0000      67
 -8.0000   1.0000      76
 -8.0000   2.0000     102
 -8.0000   3.0000     120
 -8.0000   4.0000     157
 -8.0000   5.0000     201
 -8.0000   6.0000     223
 -8.0000   7.0000     243
 -8.0000   8.0000     260
 -8.0000   9.0000     278
 -8.0000  10.0000     278
 -8.0000  11.0000     291
 -8.0000  12.0000     291
 -8.0000  13.0000     315
 -8.0000  14.0000     315
 -8.0000  15.0000     315
 -8.0000  16.0000     315
 -8.0000  17.0000     346
 -8.0000  18.0000     346
 -8.0000  19.0000     346
 -8.0000  20.0000     346
 -8.0000  21.0000     346
 -7.0000 -21.0000     683
 -7.0000 -20.0000     683
 -7.0000 -19.0000     675
 -7.0000 -18.0000     675
 -7.0000 -17.0000     675
 -7.0000 -16.0000     675
 -7.0000 -15.0000     606
 -7.0000 -14.0000     606
 -7.0000 -13.0000     584
 -7.0000 -12.0000     534
 -7.0000 -11.0000     493
 -7.0000 -10.0000     174
 -7.0000  -9.0000     134
 -7.0000  -8.0000      99
 -7.0000  -7.0000      85
 -7.0000  -6.0000      71
 -7.0000  -5.0000      63
 -7.0000  -4.0000      52
 -7.0000  -3.0000      47
 -7.0000  -2.0000      45
 -7.0000  -1.0000      50
 -7.0000   0.0000      55
 -7.0000   1.0000      64
 -7.0000   2.0000      77
 -7.0000   3.0000     114
 -7.0000   4.0000     149
 -7.0000   5.0000     199
 -7.0000   6.0000     221
 -7.0000   7.0000     244
 -7.0000   8.0000     244
 -7.0000   9.0000     278
 -7.0000  10.0000     278
 -7.0000  11.0000     291
 -7.0000  12.0000     291
 -7.0000  13.0000     315
 -7.0000  14.0000     315
 -7.0000  15.0000     326
 -7.0000  16.0000     326
 -7.0000  17.0000     346
 -7.0000  18.0000     346
 -7.0000  19.0000     346
 -7.0000  20.0000     346
 -7.0000  21.0000     346
 -6.0000 -22.0000     683
 -6.0000 -21.0000     683
 -6.0000 -20.0000     683
 -6.0000 -19.0000     683
 -6.0000 -18.0000     675
 -6.0000 -17.0000     675
 -6.0000 -16.0000     648
 -6.0000 -15.0000     606
 -6.0000 -14.0000     606
 -6.0000 -13.0000     584
 -6.0000 -12.0000     534
 -6.0000 -11.0000     492
 -6.0000 -10.0000     172
 -6.0000  -9.0000     132
 -6.0000  -8.0000      95
 -6.0000  -7.0000      80
 -6.0000  -6.0000      65
 -6.0000  -5.0000      49
 -6.0000  -4.0000      41
 -6.0000  -3.0000      36
 -6.0000  -2.0000      32
 -6.0000  -1.0000      33
 -6.0000   0.0000      37
 -6.0000   1.0000      54
 -6.0000   2.0000      68
 -6.0000   3.0000     106
 -6.0000   4.0000     146
 -6.0000   5.0000     198
 -6.0000   6.0000     224
 -6.0000   7.0000     245
 -6.0000   8.0000     263
 -6.0000   9.0000     263
 -6.0000  10.0000     294
 -6.0000  11.0000     294
 -6.0000  12.0000     313
 -6.0000  13.0000     313
 -6.0000  14.0000     326
 -6.0000  15.0000     326
 -6.0000  16.0000     326
 -6.0000  17.0000     346
 -6.0000  18.0000     346
 -6.0000  19.0000     346
 -6.0000  20.0000     346
 -6.0000  21.0000     346
 -6.0000  22.0000     346
 -5.0000 -22.0000     683
 -5.0000 -21.0000     683
 -5.0000 -20.0000     683
 -5.0000 -19.0000     683
 -5.0000 -18.0000     648
 -5.0000 -17.0000     648
 -5.0000 -16.0000     648
 -5.0000 -15.0000     648
 -5.0000 -14.0000     585
 -5.0000 -13.0000     536
 -5.0000 -12.0000     536
 -5.0000 -11.0000     495
 -5.0000 -10.0000     175
 -5.0000  -9.0000     133
 -5.0000  -8.0000      90
 -5.0000  -7.0000      74
 -5.0000  -6.0000      53
 -5.0000  -5.0000      42
 -5.0000  -4.0000      34
 -5.0000  -3.0000      29
 -5.0000  -2.0000      26
 -5.0000  -1.0000      27
 -5.0000   0.0000      30
 -5.0000   1.0000      35
 -5.0000   2.0000      58
 -5.0000   3.0000     104
 -5.0000   4.0000     148
 -5.0000   5.0000     200
 -5.0000   6.0000     225
 -5.0000   7.0000     249
 -5.0000   8.0000     274
 -5.0000   9.0000     274
 -5.0000  10.0000     294
 -5.0000  11.0000     294
 -5.0000  12.0000     313
 -5.0000  13.0000     313
 -5.0000  14.0000     326
 -5.0000  15.0000     326
 -5.0000  16.0000     342
 -5.0000  17.0000     342
 -5.0000  18.0000     346
 -5.0000  19.0000     346
 -5.0000  20.0000     346
 -5.0000  21.0000     346
 -5.0000  22.0000     346
 -4.0000 -23.0000     683
 -4.0000 -22.0000     683
 -4.0000 -21.0000     683
 -4.0000 -20.0000     683
 -4.0000 -19.0000     683
 -4.0000 -18.0000     649
 -4.0000 -17.0000     649
 -4.0000 -16.0000     648
 -4.0000 -15.0000     648
 -4.0000 -14.0000     585
 -4.0000 -13.0000     585
 -4.0000 -12.0000     499
 -4.0000 -11.0000     499
 -4.0000 -10.0000     181
 -4.0000  -9.0000     136
 -4.0000  -8.0000      91
 -4.0000  -7.0000      72
 -4.0000  -6.0000      48
 -4.0000  -5.0000      39
 -4.0000  -4.0000      28
 -4.0000  -3.0000      20
 -4.0000  -2.0000      16
 -4.0000  -1.0000      17
 -4.0000   0.0000      22
 -4.0000   1.0000      31
 -4.0000   2.0000      56
 -4.0000   3.0000     105
 -4.0000   4.0000     154
 -4.0000   5.0000     207
 -4.0000   6.0000     229
 -4.0000   7.0000     261
 -4.0000   8.0000     279
 -4.0000   9.0000     293
 -4.0000  10.0000     293
 -4.0000  11.0000     319
 -4.0000  12.0000     319
 -4.0000  13.0000     335
 -4.0000  14.0000     335
 -4.0000  15.0000     342
 -4.0000  16.0000     342
 -4.0000  17.0000     342
 -4.0000  18.0000     342
 -4.0000  19.0000     382
 -4.0000  20.0000     382
 -4.0000  21.0000     382
 -4.0000  22.0000     382
 -4.0000  23.0000     382
 -3.0000 -24.0000     683
 -3.0000 -23.0000     683
 -3.0000 -22.0000     683
 -3.0000 -21.0000     683
 -3.0000 -20.0000     683
 -3.0000 -19.0000     683
 -3.0000 -18.0000     649
 -3.0000 -17.0000     649
 -3.0000 -16.0000     649
 -3.0000 -15.0000     588
 -3.0000 -14.0000     588
 -3.0000 -13.0000     548
 -3.0000 -12.0000     548
 -3.0000 -11.0000     504
 -3.0000 -10.0000     185
 -3.0000  -9.0000     143
 -3.0000  -8.0000      97
 -3.0000  -7.0000      81
 -3.0000  -6.0000      46
 -3.0000  -5.0000      38
 -3.0000  -4.0000      21
 -3.0000  -3.0000      14
 -3.0000  -2.0000      11
 -3.0000  -1.0000       9
 -3.0000   0.0000      13
 -3.0000   1.0000      24
 -3.0000   2.0000      57
 -3.0000   3.0000     118
 -3.0000   4.0000     159
 -3.0000   5.0000     211
 -3.0000   6.0000     248
 -3.0000   7.0000     275
 -3.0000   8.0000     286
 -3.0000   9.0000     302
 -3.0000  10.0000     302
 -3.0000  11.0000     319
 -3.0000  12.0000     319
 -3.0000  13.0000     335
 -3.0000  14.0000     335
 -3.0000  15.0000     342
 -3.0000  16.0000     342
 -3.0000  17.0000     342
 -3.0000  18.0000     382
 -3.0000  19.0000     382
 -3.0000  20.0000     382
 -3.0000  21.0000     382
 -3.0000  22.0000     382
 -3.0000  23.0000     382
 -2.0000 -24.0000     671
 -2.0000 -23.0000     671
 -2.0000 -22.0000     671
 -2.0000 -21.0000     671
 -2.0000 -20.0000     671
 -2.0000 -19.0000     671
 -2.0000 -18.0000     649
 -2.0000 -17.0000     649
 -2.0000 -16.0000     649
 -2.0000 -15.0000     588
 -2.0000 -14.0000     588
 -2.0000 -13.0000     588
 -2.0000 -12.0000     518
 -2.0000 -11.0000     518
 -2.0000 -10.0000     481
 -2.0000  -9.0000     179
 -2.0000  -8.0000     135
 -2.0000  -7.0000      86
 -2.0000  -6.0000      51
 -2.0000  -5.0000      40
 -2.0000  -4.0000      18
 -2.0000  -3.0000      12
 -2.0000  -2.0000       7
 -2.0000  -1.0000       4
 -2.0000   0.0000       5
 -2.0000   1.0000      23
 -2.0000   2.0000      59
 -2.0000   3.0000     152
 -2.0000   4.0000     208
 -2.0000   5.0000     232
 -2.0000   6.0000     264
 -2.0000   7.0000     283
 -2.0000   8.0000     301
 -2.0000   9.0000     316
 -2.0000  10.0000     322
 -2.0000  11.0000     322
 -2.0000  12.0000     337
 -2.0000  13.0000     337
 -2.0000  14.0000     353
 -2.0000  15.0000     353
 -2.0000  16.0000     353
 -2.0000  17.0000     342
 -2.0000  18.0000     382
 -2.0000  19.0000     382
 -2.0000  20.0000     382
 -2.0000  21.0000     382
 -2.0000  22.0000     382
 -2.0000  23.0000     382
 -2.0000  24.0000     449
 -1.0000 -24.0000     671
 -1.0000 -23.0000     671
 -1.0000 -22.0000     671
 -1.0000 -21.0000     671
 -1.0000 -20.0000     671
 -1.0000 -19.0000     671
 -1.0000 -18.0000     649
 -1.0000 -17.0000     649
 -1.0000 -16.0000     636
 -1.0000 -15.0000     636
 -1.0000 -14.0000     636
 -1.0000 -13.0000     571
 -1.0000 -12.0000     525
 -1.0000 -11.0000     525
 -1.0000 -10.0000     491
 -1.0000  -9.0000     434
 -1.0000  -8.0000     176
 -1.0000  -7.0000     101
 -1.0000  -6.0000      83
 -1.0000  -5.0000      43
 -1.0000  -4.0000      19
 -1.0000  -3.0000      10
 -1.0000  -2.0000       6
 -1.0000  -1.0000       2
 -1.0000   0.0000       1
 -1.0000   1.0000      25
 -1.0000   2.0000     123
 -1.0000   3.0000     202
 -1.0000   4.0000     230
 -1.0000   5.0000     265
 -1.0000   6.0000     284
 -1.0000   7.0000     304
 -1.0000   8.0000     317
 -1.0000   9.0000     323
 -1.0000  10.0000     332
 -1.0000  11.0000     332
 -1.0000  12.0000     337
 -1.0000  13.0000     337
 -1.0000  14.0000     353
 -1.0000  15.0000     353
 -1.0000  16.0000     353
 -1.0000  17.0000     378
 -1.0000  18.0000     382
 -1.0000  19.0000     382
 -1.0000  20.0000     382
 -1.0000  21.0000     382
 -1.0000  22.0000     449
 -1.0000  23.0000     449
 -1.0000  24.0000     449
  0.0000 -24.0000     671
  0.0000 -23.0000     671
  0.0000 -22.0000     671
  0.0000 -21.0000     671
  0.0000 -20.0000     671
  0.0000 -19.0000     671
  0.0000 -18.0000     671
  0.0000 -17.0000     644
  0.0000 -16.0000     644
  0.0000 -15.0000     636
  0.0000 -14.0000     636
  0.0000 -13.0000     571
  0.0000 -12.0000     571
  0.0000 -11.0000     501
  0.0000 -10.0000     501
  0.0000  -9.0000     474
  0.0000  -8.0000     423
  0.0000  -7.0000     178
  0.0000  -6.0000     141
  0.0000  -5.0000      87
  0.0000  -4.0000      44
  0.0000  -3.0000      15
  0.0000  -2.0000       8
  0.0000  -1.0000       3
  0.0000   0.0000       0
  0.0000   1.0000     153
  0.0000   2.0000     209
  0.0000   3.0000     233
  0.0000   4.0000     280
  0.0000   5.0000     303
  0.0000   6.0000     310
  0.0000   7.0000     320
  0.0000   8.0000     325
  0.0000   9.0000     336
  0.0000  10.0000     340
  0.0000  11.0000     340
  0.0000  12.0000     354
  0.0000  13.0000     354
  0.0000  14.0000     378
  0.0000  15.0000     378
  0.0000  16.0000     378
  0.0000  17.0000     414
  0.0000  18.0000     414
  0.0000  19.0000     382
  0.0000  20.0000     449
  0.0000  21.0000     449
  0.0000  22.0000     449
  0.0000  23.0000     449
  0.0000  24.0000     449
  1.0000 -23.0000     671
  1.0000 -22.0000     671
  1.0000 -21.0000     671
  1.0000 -20.0000     671
  1.0000 -19.0000     671
  1.0000 -18.0000     644
  1.0000 -17.0000     644
  1.0000 -16.0000     644
  1.0000 -15.0000     644
  1.0000 -14.0000     586
  1.0000 -13.0000     586
  1.0000 -12.0000     586
  1.0000 -11.0000     520
  1.0000 -10.0000     520
  1.0000  -9.0000     486
  1.0000  -8.0000     445
  1.0000  -7.0000     411
  1.0000  -6.0000     186
  1.0000  -5.0000     180
  1.0000  -4.0000     151
  1.0000  -3.0000     147
  1.0000  -2.0000     150
  1.0000  -1.0000     155
  1.0000   0.0000     184
  1.0000   1.0000     231
  1.0000   2.0000     285
  1.0000   3.0000     309
  1.0000   4.0000     318
  1.0000   5.0000     321
  1.0000   6.0000     324
  1.0000   7.0000     331
  1.0000   8.0000     338
  1.0000   9.0000     343
  1.0000  10.0000     347
  1.0000  11.0000     347
  1.0000  12.0000     354
  1.0000  13.0000     354
  1.0000  14.0000     378
  1.0000  15.0000     378
  1.0000  16.0000     414
  1.0000  17.0000     414
  1.0000  18.0000     414
  1.0000  19.0000     449
  1.0000  20.0000     449
  1.0000  21.0000     449
  1.0000  22.0000     449
  1.0000  23.0000     449
  1.0000  24.0000     449
  2.0000 -22.0000     671
  2.0000 -21.0000     684
  2.0000 -20.0000     684
  2.0000 -19.0000     684
  2.0000 -18.0000     684
  2.0000 -17.0000     644
  2.0000 -16.0000     644
  2.0000 -15.0000     639
  2.0000 -14.0000     639
  2.0000 -13.0000     586
  2.0000 -12.0000     582
  2.0000 -11.0000     533
  2.0000 -10.0000     533
  2.0000  -9.0000     502
  2.0000  -8.0000     477
  2.0000  -7.0000     435
  2.0000  -6.0000     410
  2.0000  -5.0000     395
  2.0000  -4.0000     374
  2.0000  -3.0000     362
  2.0000  -2.0000     357
  2.0000  -1.0000     345
  2.0000   0.0000     330
  2.0000   1.0000     328
  2.0000   2.0000     327
  2.0000   3.0000     329
  2.0000   4.0000     333
  2.0000   5.0000     339
  2.0000   6.0000     341
  2.0000   7.0000     344
  2.0000   8.0000     348
  2.0000   9.0000     355
  2.0000  10.0000     361
  2.0000  11.0000     370
  2.0000  12.0000     370
  2.0000  13.0000     379
  2.0000  14.0000     379
  2.0000  15.0000     414
  2.0000  16.0000     414
  2.0000  17.0000     414
  2.0000  18.0000     414
  2.0000  19.0000     449
  2.0000  20.0000     449
  2.0000  21.0000     449
  2.0000  22.0000     449
  2.0000  23.0000     449
  2.0000  24.0000     449
  3.0000 -22.0000     684
  3.0000 -21.0000     684
  3.0000 -20.0000     684
  3.0000 -19.0000     684
  3.0000 -18.0000     684
  3.0000 -17.0000     684
  3.0000 -16.0000     639
  3.0000 -15.0000     639
  3.0000 -14.0000     639
  3.0000 -13.0000     639
  3.0000 -12.0000     582
  3.0000 -11.0000     582
  3.0000 -10.0000     522
  3.0000  -9.0000     522
  3.0000  -8.0000     494
  3.0000  -7.0000     467
  3.0000  -6.0000     433
  3.0000  -5.0000     412
  3.0000  -4.0000     398
  3.0000  -3.0000     381
  3.0000  -2.0000     371
  3.0000  -1.0000     364
  3.0000   0.0000     360
  3.0000   1.0000     358
