# Binning scheme file
# X_pix  Y_pix  binid
-15.0000  -5.0000     231
-15.0000  -4.0000     227
-15.0000  -3.0000     224
-15.0000  -2.0000     225
-15.0000  -1.0000     230
-15.0000   0.0000     235
-15.0000   1.0000     245
-15.0000   2.0000     258
-15.0000   3.0000     268
-15.0000   4.0000     268
-15.0000   5.0000     268
-15.0000   6.0000     278
-15.0000   7.0000     278
-15.0000   8.0000     266
-15.0000   9.0000     290
-15.0000  10.0000     290
-15.0000  11.0000     290
-15.0000  12.0000     290
-15.0000  13.0000     290
-15.0000  14.0000     290
-14.0000 -13.0000     723
-14.0000 -12.0000     702
-14.0000 -11.0000     632
-14.0000 -10.0000     364
-14.0000  -9.0000     270
-14.0000  -8.0000     242
-14.0000  -7.0000     228
-14.0000  -6.0000     212
-14.0000  -5.0000     207
-14.0000  -4.0000     195
-14.0000  -3.0000     191
-14.0000  -2.0000     189
-14.0000  -1.0000     190
-14.0000   0.0000     196
-14.0000   1.0000     211
-14.0000   2.0000     234
-14.0000   3.0000     253
-14.0000   4.0000     253
-14.0000   5.0000     252
-14.0000   6.0000     278
-14.0000   7.0000     278
-14.0000   8.0000     278
-14.0000   9.0000     290
-14.0000  10.0000     290
-14.0000  11.0000     290
-14.0000  12.0000     290
-14.0000  13.0000     290
-14.0000  14.0000     290
-13.0000 -15.0000     719
-13.0000 -13.0000     719
-13.0000 -12.0000     670
-13.0000 -11.0000     610
-13.0000 -10.0000     273
-13.0000  -9.0000     238
-13.0000  -8.0000     219
-13.0000  -7.0000     208
-13.0000  -6.0000     193
-13.0000  -5.0000     182
-13.0000  -4.0000     167
-13.0000  -3.0000     165
-13.0000  -2.0000     161
-13.0000  -1.0000     162
-13.0000   0.0000     164
-13.0000   1.0000     168
-13.0000   2.0000     192
-13.0000   3.0000     232
-13.0000   4.0000     252
-13.0000   5.0000     252
-13.0000   6.0000     278
-13.0000   7.0000     278
-13.0000   8.0000     278
-13.0000   9.0000     290
-13.0000  10.0000     290
-13.0000  11.0000     290
-13.0000  12.0000     290
-13.0000  13.0000     321
-13.0000  14.0000     321
-13.0000  15.0000     321
-13.0000  16.0000     321
-12.0000 -15.0000     677
-12.0000 -14.0000     677
-12.0000 -13.0000     677
-12.0000 -12.0000     624
-12.0000 -11.0000     365
-12.0000 -10.0000     241
-12.0000  -9.0000     218
-12.0000  -8.0000     205
-12.0000  -7.0000     187
-12.0000  -6.0000     171
-12.0000  -5.0000     145
-12.0000  -4.0000     138
-12.0000  -3.0000     134
-12.0000  -2.0000     132
-12.0000  -1.0000     133
-12.0000   0.0000     136
-12.0000   1.0000     143
-12.0000   2.0000     160
-12.0000   3.0000     170
-12.0000   4.0000     233
-12.0000   5.0000     257
-12.0000   6.0000     257
-12.0000   7.0000     265
-12.0000   8.0000     286
-12.0000   9.0000     286
-12.0000  10.0000     290
-12.0000  11.0000     290
-12.0000  12.0000     321
-12.0000  13.0000     321
-12.0000  14.0000     321
-12.0000  15.0000     321
-12.0000  16.0000     321
-11.0000 -15.0000     675
-11.0000 -14.0000     634
-11.0000 -13.0000     634
-11.0000 -12.0000     596
-11.0000 -11.0000     271
-11.0000 -10.0000     226
-11.0000  -9.0000     209
-11.0000  -8.0000     188
-11.0000  -7.0000     166
-11.0000  -6.0000     140
-11.0000  -5.0000     128
-11.0000  -4.0000     118
-11.0000  -3.0000     111
-11.0000  -2.0000     109
-11.0000  -1.0000     110
-11.0000   0.0000     114
-11.0000   1.0000     120
-11.0000   2.0000     135
-11.0000   3.0000     156
-11.0000   4.0000     169
-11.0000   5.0000     243
-11.0000   6.0000     265
-11.0000   7.0000     265
-11.0000   8.0000     286
-11.0000   9.0000     286
-11.0000  10.0000     286
-11.0000  11.0000     321
-11.0000  12.0000     321
-11.0000  13.0000     321
-11.0000  14.0000     321
-11.0000  15.0000     321
-11.0000  16.0000     321
-10.0000 -16.0000     675
-10.0000 -15.0000     675
-10.0000 -14.0000     625
-10.0000 -13.0000     625
-10.0000 -12.0000     559
-10.0000 -11.0000     239
-10.0000 -10.0000     213
-10.0000  -9.0000     194
-10.0000  -8.0000     173
-10.0000  -7.0000     139
-10.0000  -6.0000     121
-10.0000  -5.0000     108
-10.0000  -4.0000      99
-10.0000  -3.0000      95
-10.0000  -2.0000      90
-10.0000  -1.0000      91
-10.0000   0.0000      97
-10.0000   1.0000     103
-10.0000   2.0000     116
-10.0000   3.0000     122
-10.0000   4.0000     158
-10.0000   5.0000     197
-10.0000   6.0000     260
-10.0000   7.0000     286
-10.0000   8.0000     286
-10.0000   9.0000     302
-10.0000  10.0000     302
-10.0000  11.0000     320
-10.0000  12.0000     320
-10.0000  13.0000     321
-10.0000  14.0000     321
-10.0000  15.0000     321
-10.0000  16.0000     321
-10.0000  17.0000     321
 -9.0000 -16.0000     675
 -9.0000 -15.0000     675
 -9.0000 -14.0000     611
 -9.0000 -13.0000     611
 -9.0000 -12.0000     542
 -9.0000 -11.0000     229
 -9.0000 -10.0000     210
 -9.0000  -9.0000     183
 -9.0000  -8.0000     144
 -9.0000  -7.0000     126
 -9.0000  -6.0000     107
 -9.0000  -5.0000      93
 -9.0000  -4.0000      85
 -9.0000  -3.0000      81
 -9.0000  -2.0000      74
 -9.0000  -1.0000      72
 -9.0000   0.0000      80
 -9.0000   1.0000      87
 -9.0000   2.0000     100
 -9.0000   3.0000     115
 -9.0000   4.0000     141
 -9.0000   5.0000     163
 -9.0000   6.0000     254
 -9.0000   7.0000     281
 -9.0000   8.0000     302
 -9.0000   9.0000     302
 -9.0000  10.0000     302
 -9.0000  11.0000     320
 -9.0000  12.0000     320
 -9.0000  13.0000     320
 -9.0000  14.0000     321
 -9.0000  15.0000     321
 -9.0000  16.0000     321
 -9.0000  17.0000     321
 -9.0000  18.0000     321
 -8.0000 -18.0000     626
 -8.0000 -17.0000     626
 -8.0000 -16.0000     626
 -8.0000 -15.0000     626
 -8.0000 -14.0000     593
 -8.0000 -13.0000     593
 -8.0000 -12.0000     525
 -8.0000 -11.0000     222
 -8.0000 -10.0000     202
 -8.0000  -9.0000     177
 -8.0000  -8.0000     137
 -8.0000  -7.0000     112
 -8.0000  -6.0000      92
 -8.0000  -5.0000      83
 -8.0000  -4.0000      71
 -8.0000  -3.0000      66
 -8.0000  -2.0000      61
 -8.0000  -1.0000      60
 -8.0000   0.0000      62
 -8.0000   1.0000      68
 -8.0000   2.0000      82
 -8.0000   3.0000     102
 -8.0000   4.0000     119
 -8.0000   5.0000     157
 -8.0000   6.0000     246
 -8.0000   7.0000     274
 -8.0000   8.0000     300
 -8.0000   9.0000     300
 -8.0000  10.0000     300
 -8.0000  11.0000     320
 -8.0000  12.0000     320
 -8.0000  13.0000     320
 -8.0000  14.0000     367
 -8.0000  15.0000     367
 -8.0000  16.0000     367
 -8.0000  17.0000     396
 -8.0000  18.0000     396
 -7.0000 -18.0000     626
 -7.0000 -17.0000     626
 -7.0000 -16.0000     626
 -7.0000 -15.0000     626
 -7.0000 -14.0000     588
 -7.0000 -13.0000     588
 -7.0000 -12.0000     520
 -7.0000 -11.0000     216
 -7.0000 -10.0000     199
 -7.0000  -9.0000     174
 -7.0000  -8.0000     130
 -7.0000  -7.0000      98
 -7.0000  -6.0000      84
 -7.0000  -5.0000      70
 -7.0000  -4.0000      63
 -7.0000  -3.0000      53
 -7.0000  -2.0000      48
 -7.0000  -1.0000      46
 -7.0000   0.0000      51
 -7.0000   1.0000      55
 -7.0000   2.0000      64
 -7.0000   3.0000      86
 -7.0000   4.0000     113
 -7.0000   5.0000     149
 -7.0000   6.0000     244
 -7.0000   7.0000     275
 -7.0000   8.0000     301
 -7.0000   9.0000     301
 -7.0000  10.0000     301
 -7.0000  11.0000     322
 -7.0000  12.0000     322
 -7.0000  13.0000     367
 -7.0000  14.0000     367
 -7.0000  15.0000     367
 -7.0000  16.0000     367
 -7.0000  17.0000     396
 -7.0000  18.0000     396
 -6.0000 -18.0000     620
 -6.0000 -17.0000     620
 -6.0000 -16.0000     626
 -6.0000 -15.0000     626
 -6.0000 -14.0000     585
 -6.0000 -13.0000     585
 -6.0000 -12.0000     518
 -6.0000 -11.0000     217
 -6.0000 -10.0000     198
 -6.0000  -9.0000     172
 -6.0000  -8.0000     124
 -6.0000  -7.0000      94
 -6.0000  -6.0000      78
 -6.0000  -5.0000      65
 -6.0000  -4.0000      49
 -6.0000  -3.0000      42
 -6.0000  -2.0000      39
 -6.0000  -1.0000      38
 -6.0000   0.0000      40
 -6.0000   1.0000      44
 -6.0000   2.0000      54
 -6.0000   3.0000      67
 -6.0000   4.0000     106
 -6.0000   5.0000     146
 -6.0000   6.0000     247
 -6.0000   7.0000     283
 -6.0000   8.0000     304
 -6.0000   9.0000     304
 -6.0000  10.0000     325
 -6.0000  11.0000     322
 -6.0000  12.0000     322
 -6.0000  13.0000     367
 -6.0000  14.0000     367
 -6.0000  15.0000     367
 -6.0000  16.0000     396
 -6.0000  17.0000     396
 -6.0000  18.0000     396
 -6.0000  19.0000     396
 -5.0000 -19.0000     620
 -5.0000 -18.0000     620
 -5.0000 -17.0000     620
 -5.0000 -16.0000     620
 -5.0000 -15.0000     581
 -5.0000 -14.0000     581
 -5.0000 -13.0000     581
 -5.0000 -12.0000     516
 -5.0000 -11.0000     223
 -5.0000 -10.0000     201
 -5.0000  -9.0000     175
 -5.0000  -8.0000     125
 -5.0000  -7.0000      88
 -5.0000  -6.0000      73
 -5.0000  -5.0000      52
 -5.0000  -4.0000      41
 -5.0000  -3.0000      34
 -5.0000  -2.0000      31
 -5.0000  -1.0000      27
 -5.0000   0.0000      26
 -5.0000   1.0000      29
 -5.0000   2.0000      43
 -5.0000   3.0000      58
 -5.0000   4.0000     104
 -5.0000   5.0000     148
 -5.0000   6.0000     256
 -5.0000   7.0000     288
 -5.0000   8.0000     309
 -5.0000   9.0000     325
 -5.0000  10.0000     325
 -5.0000  11.0000     348
 -5.0000  12.0000     322
 -5.0000  13.0000     367
 -5.0000  14.0000     367
 -5.0000  15.0000     396
 -5.0000  16.0000     396
 -5.0000  17.0000     396
 -5.0000  18.0000     396
 -5.0000  19.0000     396
 -4.0000 -21.0000     618
 -4.0000 -20.0000     618
 -4.0000 -19.0000     618
 -4.0000 -18.0000     620
 -4.0000 -17.0000     620
 -4.0000 -16.0000     620
 -4.0000 -15.0000     583
 -4.0000 -14.0000     580
 -4.0000 -13.0000     580
 -4.0000 -12.0000     519
 -4.0000 -11.0000     237
 -4.0000 -10.0000     206
 -4.0000  -9.0000     181
 -4.0000  -8.0000     131
 -4.0000  -7.0000      89
 -4.0000  -6.0000      69
 -4.0000  -5.0000      47
 -4.0000  -4.0000      36
 -4.0000  -3.0000      30
 -4.0000  -2.0000      21
 -4.0000  -1.0000      18
 -4.0000   0.0000      19
 -4.0000   1.0000      22
 -4.0000   2.0000      28
 -4.0000   3.0000      56
 -4.0000   4.0000     105
 -4.0000   5.0000     154
 -4.0000   6.0000     262
 -4.0000   7.0000     293
 -4.0000   8.0000     313
 -4.0000   9.0000     329
 -4.0000  10.0000     348
 -4.0000  11.0000     348
 -4.0000  12.0000     370
 -4.0000  13.0000     370
 -4.0000  14.0000     396
 -4.0000  15.0000     396
 -4.0000  16.0000     396
 -4.0000  17.0000     396
 -4.0000  18.0000     396
 -4.0000  19.0000     396
 -4.0000  20.0000     396
 -4.0000  21.0000     396
 -3.0000 -20.0000     618
 -3.0000 -19.0000     618
 -3.0000 -18.0000     618
 -3.0000 -17.0000     618
 -3.0000 -16.0000     618
 -3.0000 -15.0000     583
 -3.0000 -14.0000     583
 -3.0000 -13.0000     524
 -3.0000 -12.0000     524
 -3.0000 -11.0000     445
 -3.0000 -10.0000     214
 -3.0000  -9.0000     185
 -3.0000  -8.0000     142
 -3.0000  -7.0000      96
 -3.0000  -6.0000      75
 -3.0000  -5.0000      45
 -3.0000  -4.0000      32
 -3.0000  -3.0000      20
 -3.0000  -2.0000      14
 -3.0000  -1.0000      12
 -3.0000   0.0000      10
 -3.0000   1.0000      13
 -3.0000   2.0000      24
 -3.0000   3.0000      57
 -3.0000   4.0000     117
 -3.0000   5.0000     159
 -3.0000   6.0000     287
 -3.0000   7.0000     306
 -3.0000   8.0000     323
 -3.0000   9.0000     334
 -3.0000  10.0000     355
 -3.0000  11.0000     370
 -3.0000  12.0000     370
 -3.0000  13.0000     370
 -3.0000  14.0000     396
 -3.0000  15.0000     396
 -3.0000  16.0000     396
 -3.0000  17.0000     396
 -3.0000  18.0000     396
 -3.0000  19.0000     396
 -3.0000  20.0000     396
 -2.0000 -21.0000     618
 -2.0000 -20.0000     618
 -2.0000 -19.0000     618
 -2.0000 -18.0000     618
 -2.0000 -17.0000     618
 -2.0000 -16.0000     618
 -2.0000 -15.0000     583
 -2.0000 -14.0000     583
 -2.0000 -13.0000     544
 -2.0000 -12.0000     532
 -2.0000 -11.0000     470
 -2.0000 -10.0000     236
 -2.0000  -9.0000     204
 -2.0000  -8.0000     179
 -2.0000  -7.0000     127
 -2.0000  -6.0000      79
 -2.0000  -5.0000      50
 -2.0000  -4.0000      33
 -2.0000  -3.0000      16
 -2.0000  -2.0000      11
 -2.0000  -1.0000       7
 -2.0000   0.0000       6
 -2.0000   1.0000       8
 -2.0000   2.0000      23
 -2.0000   3.0000      59
 -2.0000   4.0000     152
 -2.0000   5.0000     264
 -2.0000   6.0000     296
 -2.0000   7.0000     314
 -2.0000   8.0000     330
 -2.0000   9.0000     347
 -2.0000  10.0000     366
 -2.0000  11.0000     376
 -2.0000  12.0000     376
 -2.0000  13.0000     370
 -2.0000  14.0000     409
 -2.0000  15.0000     409
 -2.0000  16.0000     409
 -2.0000  17.0000     396
 -2.0000  18.0000     396
 -2.0000  19.0000     436
 -2.0000  20.0000     436
 -1.0000 -20.0000     618
 -1.0000 -19.0000     618
 -1.0000 -18.0000     618
 -1.0000 -17.0000     618
 -1.0000 -16.0000     598
 -1.0000 -15.0000     598
 -1.0000 -14.0000     598
 -1.0000 -13.0000     544
 -1.0000 -12.0000     505
 -1.0000 -11.0000     505
 -1.0000 -10.0000     413
 -1.0000  -9.0000     220
 -1.0000  -8.0000     200
 -1.0000  -7.0000     176
 -1.0000  -6.0000     101
 -1.0000  -5.0000      76
 -1.0000  -4.0000      37
 -1.0000  -3.0000      17
 -1.0000  -2.0000       9
 -1.0000  -1.0000       2
 -1.0000   0.0000       3
 -1.0000   1.0000       4
 -1.0000   2.0000      25
 -1.0000   3.0000     123
 -1.0000   4.0000     261
 -1.0000   5.0000     294
 -1.0000   6.0000     311
 -1.0000   7.0000     327
 -1.0000   8.0000     340
 -1.0000   9.0000     356
 -1.0000  10.0000     373
 -1.0000  11.0000     389
 -1.0000  12.0000     389
 -1.0000  13.0000     417
 -1.0000  14.0000     409
 -1.0000  15.0000     409
 -1.0000  16.0000     409
 -1.0000  17.0000     436
 -1.0000  18.0000     436
 -1.0000  19.0000     436
 -1.0000  20.0000     436
 -1.0000  21.0000     436
  0.0000 -20.0000     618
  0.0000 -19.0000     618
  0.0000 -18.0000     618
  0.0000 -17.0000     618
  0.0000 -16.0000     598
  0.0000 -15.0000     598
  0.0000 -14.0000     598
  0.0000 -13.0000     554
  0.0000 -12.0000     554
  0.0000 -11.0000     517
  0.0000 -10.0000     464
  0.0000  -9.0000     394
  0.0000  -8.0000     221
  0.0000  -7.0000     203
  0.0000  -6.0000     178
  0.0000  -5.0000     129
  0.0000  -4.0000      77
  0.0000  -3.0000      35
  0.0000  -2.0000      15
  0.0000  -1.0000       1
  0.0000   0.0000       0
  0.0000   1.0000       5
  0.0000   2.0000     153
  0.0000   3.0000     263
  0.0000   4.0000     295
  0.0000   5.0000     312
  0.0000   6.0000     328
  0.0000   7.0000     337
  0.0000   8.0000     353
  0.0000   9.0000     371
  0.0000  10.0000     385
  0.0000  11.0000     399
  0.0000  12.0000     417
  0.0000  13.0000     417
  0.0000  14.0000     417
  0.0000  15.0000     409
  0.0000  16.0000     409
  0.0000  17.0000     436
  0.0000  18.0000     436
  0.0000  19.0000     436
  0.0000  20.0000     436
  0.0000  21.0000     436
  1.0000 -21.0000     618
  1.0000 -20.0000     618
  1.0000 -19.0000     618
  1.0000 -18.0000     609
  1.0000 -17.0000     609
  1.0000 -16.0000     609
  1.0000 -15.0000     598
  1.0000 -14.0000     598
  1.0000 -13.0000     577
  1.0000 -12.0000     577
  1.0000 -11.0000     531
  1.0000 -10.0000     495
  1.0000  -9.0000     444
  1.0000  -8.0000     391
  1.0000  -7.0000     344
  1.0000  -6.0000     215
  1.0000  -5.0000     186
  1.0000  -4.0000     180
  1.0000  -3.0000     151
  1.0000  -2.0000     147
  1.0000  -1.0000     150
  1.0000   0.0000     155
  1.0000   1.0000     184
  1.0000   2.0000     292
  1.0000   3.0000     305
  1.0000   4.0000     324
  1.0000   5.0000     332
  1.0000   6.0000     343
  1.0000   7.0000     354
  1.0000   8.0000     372
  1.0000   9.0000     383
  1.0000  10.0000     397
  1.0000  11.0000     415
  1.0000  12.0000     421
  1.0000  13.0000     417
  1.0000  14.0000     417
  1.0000  15.0000     409
  1.0000  16.0000     436
  1.0000  17.0000     436
  1.0000  18.0000     436
  1.0000  19.0000     436
  1.0000  20.0000     436
  1.0000  21.0000     436
  2.0000 -19.0000     609
  2.0000 -18.0000     609
  2.0000 -17.0000     609
  2.0000 -16.0000     609
  2.0000 -15.0000     609
  2.0000 -14.0000     590
  2.0000 -13.0000     577
  2.0000 -12.0000     577
  2.0000 -11.0000     550
  2.0000 -10.0000     515
  2.0000  -9.0000     472
  2.0000  -8.0000     441
  2.0000  -7.0000     393
  2.0000  -6.0000     350
  2.0000  -5.0000     335
  2.0000  -4.0000     307
  2.0000  -3.0000     299
  2.0000  -2.0000     297
  2.0000  -1.0000     298
  2.0000   0.0000     303
  2.0000   1.0000     308
  2.0000   2.0000     326
  2.0000   3.0000     331
  2.0000   4.0000     336
  2.0000   5.0000     349
  2.0000   6.0000     368
  2.0000   7.0000     375
  2.0000   8.0000     387
  2.0000   9.0000     398
  2.0000  10.0000     414
  2.0000  11.0000     415
  2.0000  12.0000     421
  2.0000  13.0000     421
  2.0000  14.0000     421
  2.0000  15.0000     467
  2.0000  16.0000     467
  2.0000  17.0000     436
  2.0000  18.0000     436
  2.0000  19.0000     436
  2.0000  20.0000     436
  2.0000  21.0000     436
  3.0000 -19.0000     609
  3.0000 -18.0000     609
  3.0000 -17.0000     609
  3.0000 -16.0000     609
  3.0000 -15.0000     590
  3.0000 -14.0000     590
  3.0000 -13.0000     590
  3.0000 -12.0000     550
  3.0000 -11.0000     550
  3.0000 -10.0000     534
  3.0000  -9.0000     506
  3.0000  -8.0000     466
  3.0000  -7.0000     440
  3.0000  -6.0000     407
  3.0000  -5.0000     386
  3.0000  -4.0000     352
  3.0000  -3.0000     346
  3.0000  -2.0000     342
  3.0000  -1.0000     339
  3.0000   0.0000     338
  3.0000   1.0000     341
  3.0000   2.0000     345
  3.0000   3.0000     351
  3.0000   4.0000     369
  3.0000   5.0000     374
  3.0000   6.0000     382
  3.0000   7.0000     392
  3.0000   8.0000     405
  3.0000   9.0000     416
  3.0000  10.0000     422
  3.0000  11.0000     433
  3.0000  12.0000     448
  3.0000  13.0000     448
  3.0000  14.0000     448
  3.0000  15.0000     467
  3.0000  16.0000     467
  3.0000  17.0000     467
  3.0000  18.0000     436
  3.0000  19.0000     436
  3.0000  20.0000     436
  4.0000 -17.0000     609
  4.0000 -16.0000     609
  4.0000 -15.0000     590
  4.0000 -14.0000     590
  4.0000 -13.0000     590
  4.0000 -12.0000     591
  4.0000 -11.0000     555
  4.0000 -10.0000     555
  4.0000  -9.0000     526
  4.0000  -8.0000     497
  4.0000  -7.0000     465
  4.0000  -6.0000     443
  4.0000  -5.0000     424
  4.0000  -4.0000     404
  4.0000  -3.0000     390
  4.0000  -2.0000     384
  4.0000  -1.0000     380
  4.0000   0.0000     378
  4.0000   1.0000     377
  4.0000   2.0000     379
  4.0000   3.0000     381
  4.0000   4.0000     388
  4.0000   5.0000     395
  4.0000   6.0000     400
  4.0000   7.0000     412
  4.0000   8.0000     419
  4.0000   9.0000     429
  4.0000  10.0000     438
  4.0000  11.0000     451
  4.0000  12.0000     448
  4.0000  13.0000     448
  4.0000  14.0000     448
  4.0000  15.0000     467
  4.0000  16.0000     467
  4.0000  17.0000     467
  4.0000  18.0000     436
  4.0000  19.0000     436
  4.0000  20.0000     436
  4.0000  21.0000     436
  5.0000 -18.0000     609
  5.0000 -17.0000     609
  5.0000 -16.0000     600
  5.0000 -15.0000     600
  5.0000 -14.0000     600
  5.0000 -13.0000     591
  5.0000 -12.0000     591
  5.0000 -11.0000     582
  5.0000 -10.0000     582
  5.0000  -9.0000     549
  5.0000  -8.0000     522
  5.0000  -7.0000     496
  5.0000  -6.0000     471
  5.0000  -5.0000     455
  5.0000  -4.0000     437
  5.0000  -3.0000     423
  5.0000  -2.0000     411
  5.0000  -1.0000     408
  5.0000   0.0000     403
  5.0000   1.0000     401
  5.0000   2.0000     402
  5.0000   3.0000     406
  5.0000   4.0000     410
  5.0000   5.0000     418
  5.0000   6.0000     420
  5.0000   7.0000     426
  5.0000   8.0000     434
  5.0000   9.0000     446
  5.0000  10.0000     459
  5.0000  11.0000     473
  5.0000  12.0000     484
  5.0000  13.0000     484
  5.0000  14.0000     493
  5.0000  15.0000     493
  5.0000  16.0000     493
  5.0000  17.0000     493
  5.0000  18.0000     493
  5.0000  19.0000     436
  6.0000 -18.0000     600
  6.0000 -17.0000     600
  6.0000 -16.0000     600
  6.0000 -15.0000     600
  6.0000 -14.0000     600
  6.0000 -13.0000     591
  6.0000 -12.0000     591
  6.0000 -11.0000     582
  6.0000 -10.0000     582
  6.0000  -9.0000     576
  6.0000  -8.0000     547
  6.0000  -7.0000     523
  6.0000  -6.0000     502
  6.0000  -5.0000     481
  6.0000  -4.0000     463
  6.0000  -3.0000     453
  6.0000  -2.0000     442
  6.0000  -1.0000     435
  6.0000   0.0000     430
  6.0000   1.0000     427
  6.0000   2.0000     425
  6.0000   3.0000     428
  6.0000   4.0000     431
  6.0000   5.0000     432
  6.0000   6.0000     439
  6.0000   7.0000     447
  6.0000   8.0000     456
  6.0000   9.0000     462
  6.0000  10.0000     478
  6.0000  11.0000     487
  6.0000  12.0000     499
  6.0000  13.0000     499
  6.0000  14.0000     561
  6.0000  15.0000     493
  6.0000  16.0000     493
  6.0000  17.0000     493
  6.0000  18.0000     493
  7.0000 -17.0000     600
  7.0000 -16.0000     600
  7.0000 -15.0000     600
  7.0000 -14.0000     600
  7.0000 -13.0000     600
  7.0000 -12.0000     600
  7.0000 -11.0000     576
  7.0000 -10.0000     576
  7.0000  -9.0000     576
  7.0000  -8.0000     575
  7.0000  -7.0000     551
  7.0000  -6.0000     529
  7.0000  -5.0000     512
  7.0000  -4.0000     491
  7.0000  -3.0000     480
  7.0000  -2.0000     468
  7.0000  -1.0000     461
  7.0000   0.0000     457
  7.0000   1.0000     452
  7.0000   2.0000     449
  7.0000   3.0000     450
  7.0000   4.0000     454
  7.0000   5.0000     458
  7.0000   6.0000     460
  7.0000   7.0000     469
  7.0000   8.0000     476
  7.0000   9.0000     486
  7.0000  10.0000     490
  7.0000  11.0000     511
  7.0000  12.0000     537
  7.0000  13.0000     537
  7.0000  14.0000     561
  7.0000  15.0000     561
  7.0000  16.0000     493
  7.0000  17.0000     493
  7.0000  18.0000     493
  8.0000 -16.0000     600
  8.0000 -15.0000     600
  8.0000 -14.0000     600
  8.0000 -13.0000     637
  8.0000 -12.0000     637
  8.0000 -11.0000     619
  8.0000 -10.0000     619
  8.0000  -9.0000     619
  8.0000  -8.0000     597
  8.0000  -7.0000     578
  8.0000  -6.0000     557
  8.0000  -5.0000     541
  8.0000  -4.0000     521
  8.0000  -3.0000     508
  8.0000  -2.0000     494
  8.0000  -1.0000     488
  8.0000   0.0000     483
  8.0000   1.0000     479
  8.0000   2.0000     475
  8.0000   3.0000     474
  8.0000   4.0000     477
  8.0000   5.0000     482
  8.0000   6.0000     485
  8.0000   7.0000     489
  8.0000   8.0000     492
  8.0000   9.0000     507
  8.0000  10.0000     527
  8.0000  11.0000     548
  8.0000  12.0000     563
  8.0000  13.0000     563
  8.0000  14.0000     561
  8.0000  15.0000     561
  8.0000  16.0000     493
  8.0000  17.0000     493
  8.0000  18.0000     493
  9.0000 -16.0000     600
  9.0000 -15.0000     637
  9.0000 -14.0000     637
  9.0000 -13.0000     637
